original	translation	mean	source_lang	target_lang
The FTC only approved the deal subject to strict conditions.	एफटीसी ने केवल सख्त शर्तों के साथ सौदे को मंजूरी दी।	81.25	en	hindi
Prantij is a town and a municipality in Sabarkantha district in the Indian state of Gujarat.	प्रांतिज (Prantij) भारत के गुजरात राज्य के साबरकांठा ज़िले में स्थित एक नगर है।	65.5	en	hindi
There are 5 Mahavideh Kshetras, each being a separate land.	5 महाविदेह क्षेत्र हैं, जिनमें से प्रत्येक एक अलग भूमि है।	86.75	en	hindi
Attesting to the rapid increase in social networking sites' popularity, by 2005, it was reported that Myspace was getting more page views than Google.	2005 तक सोशल नेटवर्किंग साइटों की लोकप्रियता में तेजी से वृद्धि को प्रमाणित करते हुए, यह बताया गया था कि माईस्पेस को गूगल की तुलना में अधिक पेज व्यू मिल रहे थे।	83.0	en	hindi
Don Bradman noted: It was of the opinion that this side was one of India's strongest to play, but Rusi Modi, Vijay Merchant, Mushtaq Ali and Fazal Mahmood all missed the tour, which crippled India, because Modi and Merchant were India's most reliable batsmen on all types of pitches and surfaces.	डॉन ब्रैडमैन ने नोट कियाः यह राय थी कि यह पक्ष खेलने के लिए भारत के सबसे मजबूत पक्षों में से एक था, लेकिन रूसी मोदी, विजय मर्चेंट, मुश्ताक अली और फजल महमूद सभी दौरे से चूक गए, जिसने भारत को अपंग कर दिया, क्योंकि मोदी और मर्चेंट सभी प्रकार की पिचों और सतहों पर भारत के सबसे विश्वसनीय बल्लेबाज थे।	77.5	en	hindi
Industrial uses, coupled with the airport and seaport lands, are concentrated in the East and South wards, while residential neighborhoods exist primarily in the North, Central, and West Wards.	हवाई अड्डे और बंदरगाह भूमि के साथ औद्योगिक उपयोग, पूर्व और दक्षिण वार्डों में केंद्रित हैं, जबकि आवासीय पड़ोस मुख्य रूप से उत्तर, मध्य और पश्चिम वार्डों में मौजूद हैं।	79.75	en	hindi
In Fenghuoshuangxiong, he falls in love with a Japanese girl and losses her at the end of the story; in Youchai, he had a relationship with a Japanese female spy whose death causes his seek to vengeance; in Tiezaishao, he falls in love with a Chinese girl but is forced to kill her.	फेंघुओशुआंगजियांग में, उसे एक जापानी लड़की से प्यार हो जाता है और उसे यूचाइ में कहानी के अंत में खो देता है, उसका एक जापानी महिला जासूस के साथ संबंध था जिसकी मृत्यु के कारण वह तिजाइशो में बदला लेने की कोशिश करता है, उसे एक चीनी लड़की से प्यार हो जाता है लेकिन उसे मारने के लिए मजबूर किया जाता है।	74.5	en	hindi
Arwal district is one of the thirty-eight districts of Bihar state, India, and Arwal town is the administrative headquarters of this district.	अरवल ज़िला भारत के बिहार राज्य का एक ज़िला है।	31.25	en	hindi
However, the other Indians again crumbled in the face of some quality pace, again, by Toshack himself (he took 6 wickets for 29 runs), and collapsed to be 98 all out, thus, Australia wrapped up the match, inflicting an innings-and-226-runs drubbing on the Indians.	हालांकि, अन्य भारतीयों को फिर से कुछ गुणवत्ता गति का सामना करना पड़ा, फिर से, खुद तोशाक द्वारा (उन्होंने 29 रन देकर 6 विकेट लिए), और 98 रन पर ऑल आउट हो गए, इस प्रकार, ऑस्ट्रेलिया ने मैच को समेट दिया, जिसने भारतीयों को एक पारी और 226 रन से हराया।	89.25	en	hindi
Nagar is town and tehsil in Bharatpur district in the Indian state of Rajasthan.	नगर (Nagar) भारत के राजस्थान राज्य के भरतपुर ज़िले में स्थित एक नगर है।	64.75	en	hindi
The top eleven teams from the previous tournament qualified automatically.	पिछले टूर्नामेंट से शीर्ष ग्यारह टीमों ने स्वचालित रूप से क्वालीफाई किया।	86.25	en	hindi
DRI is the major intelligence agency which enforces the prohibition of the smuggling of items including drugs, gold, diamonds, electronics, foreign currency, and counterfeit Indian currency.	डीआरआई एक प्रमुख खुफिया एजेंसी है जो ड्रग्स, सोना, हीरे, इलेक्ट्रॉनिक्स, विदेशी मुद्रा और नकली भारतीय मुद्रा सहित वस्तुओं की तस्करी पर प्रतिबंध लगाती है।	85.75	en	hindi
It is used mostly for cricket matches.	इसका उपयोग ज्यादातर क्रिकेट मैचों के लिए किया जाता है।	84.0	en	hindi
"The triangular theory of love suggests ""intimacy, passion and commitment"" are core components of love."	प्रेम का त्रिकोणीय सिद्धांत बताता है कि अंतरंगता, जुनून और प्रतिबद्धता प्रेम के मुख्य घटक हैं।	80.5	en	hindi
The Banu Hawazin were old enemies of the Meccans.	बानू हवाजिन मक्का के पुराने दुश्मन थे।	86.0	en	hindi
She has also organized Black Lives Matter demonstrations and was the lead plaintiff in a suit challenging the legality of the Trump travel ban.	उन्होंने ब्लैक लाइव्स मैटर प्रदर्शनों का भी आयोजन किया है और ट्रंप के यात्रा प्रतिबंध की वैधता को चुनौती देने वाले मुकदमे में प्रमुख वादी थीं।	84.5	en	hindi
Instead, Rabobank alleges that Merrill told it that NIR Group was selecting the assets.	इसके बजाय, रैबोबैंक का आरोप है कि मेरिल ने उसे बताया कि एनआईआर समूह परिसंपत्तियों का चयन कर रहा था।	60.5	en	hindi
It has integrated support for developing Microsoft Silverlight applications, including an interactive designer.	इसमें एक इंटरैक्टिव डिजाइनर सहित माइक्रोसॉफ्ट सिल्वरलाइट अनुप्रयोगों को विकसित करने के लिए एकीकृत समर्थन है।	86.5	en	hindi
Bollywood has become more popular among the Japanese people in recent decades, and the Indian yogi and pacifist Dhalsim is one of the most popular characters in the Japanese video game series Street Fighter.	हाल के दशकों में जापानी लोगों के बीच बॉलीवुड अधिक लोकप्रिय हो गया है, और भारतीय योगी और शांतिवादी धल्सिम जापानी वीडियो गेम श्रृंखला स्ट्रीट फाइटर के सबसे लोकप्रिय पात्रों में से एक है।	86.75	en	hindi
His most significant contribution in the fatwa was his analysis of the castes with respect to Islam.	फतवे में उनका सबसे महत्वपूर्ण योगदान इस्लाम के संबंध में जातियों का उनका विश्लेषण था।	77.25	en	hindi
Some of the world's foremost HIV experts had written to courts and the Libyan government on the medics' behalf, blaming the epidemic on poor hygiene practices in the hospital.	दुनिया के कुछ अग्रणी एचआईवी विशेषज्ञों ने अदालतों और लीबिया की सरकार को डॉक्टरों की ओर से पत्र लिखा था, जिसमें उन्होंने अस्पताल में खराब स्वच्छता प्रथाओं को महामारी के लिए जिम्मेदार ठहराया था।	84.0	en	hindi
Industrial relations scholars such as Alan Fox have described three major theoretical perspectives or frameworks, that contrast in their understanding and analysis of workplace relations.	एलन फॉक्स जैसे औद्योगिक संबंध विद्वानों ने तीन प्रमुख सैद्धांतिक दृष्टिकोण या ढांचे का वर्णन किया है, जो कार्यस्थल संबंधों की उनकी समझ और विश्लेषण में विरोधाभास है।	77.5	en	hindi
Botad District is a district of the state of Gujarat, India.	बोटाद ज़िला भारत के गुजरात राज्य का एक ज़िला है।	92.5	en	hindi
He also said that his party did not indulge in the politics of votebank.	उन्होंने यह भी कहा कि उनकी पार्टी वोट बैंक की राजनीति में शामिल नहीं है।	82.25	en	hindi
"Victoria's Secret was a minor player in the underwear market at this time, with the business described as ""more burlesque than Main Street."""	"""इस समय अंडरवियर बाजार में विक्टोरिया सीक्रेट एक मामूली खिलाड़ी था, व्यवसाय को"" ""मेन स्ट्रीट की तुलना में अधिक बर्लेस्क"" ""के रूप में वर्णित किया गया था।"""	68.5	en	hindi
Most Japanese fashion houses are in Tokyo.	अधिकांश जापानी फैशन हाउस टोक्यो में हैं।	90.0	en	hindi
"""[page needed] The curriculum initially focused on religious studies, Islamic law, Arabic literature, and arithmetic, and later extended to history, mathematics, the physical sciences, and music."	पाठ्यक्रम शुरू में धार्मिक अध्ययन, इस्लामी कानून, अरबी साहित्य और अंकगणित पर केंद्रित था, और बाद में इतिहास, गणित, भौतिक विज्ञान और संगीत तक विस्तारित किया गया।	86.75	en	hindi
After her term, she continued to work with the government in various capacities.	अपने कार्यकाल के बाद, उन्होंने विभिन्न क्षमताओं में सरकार के साथ काम करना जारी रखा।	85.25	en	hindi
The fact that the United Kingdom competed as a single team was upsetting to some Irish competitors, who felt that Ireland should compete on its own, despite being part of the UK at the time.	यह तथ्य कि यूनाइटेड किंगडम ने एक टीम के रूप में प्रतिस्पर्धा की, कुछ आयरिश प्रतियोगियों को परेशान कर रहा था, जिन्होंने महसूस किया कि उस समय यूके का हिस्सा होने के बावजूद आयरलैंड को अपने दम पर प्रतिस्पर्धा करनी चाहिए।	83.0	en	hindi
"And that, I cannot do."""	और वह, मैं नहीं कर सकता।	94.25	en	hindi
There are currently no passenger services or stations in Afghanistan.	वर्तमान में अफगानिस्तान में कोई यात्री सेवा या स्टेशन नहीं है।	90.75	en	hindi
Clark and Lois learn of Zod's conquest and, realizing that humanity alone cannot fight Zod, Clark decides to return to the Fortress and try to regain his powers.	क्लार्क और लोइस ज़ॉड की विजय के बारे में सीखते हैं और यह महसूस करते हैं कि मानवता अकेले ज़ॉड से नहीं लड़ सकती है, क्लार्क किले में लौटने का फैसला करता है और अपनी शक्तियों को फिर से प्राप्त करने की कोशिश करता है।	86.25	en	hindi
It stars Armaan Kohli and Ayesha Jhulka in pivotal roles.	इसमें अरमान कोहली और आयशा जुल्का प्रमुख भूमिकाओं में हैं।	82.5	en	hindi
He was called to Darul Uloom Deoband and was entrusted with co-editorship of the journal Al-Qasim of the Darul Uloom, while the editor was Maulana Habeebur Rahman.	उन्हें दारुल उलूम देवबंद बुलाया गया था और उन्हें दारुल उलूम के पत्रिका अल-कासिम के सह-संपादक के रूप में सौंपा गया था, जबकि संपादक मौलाना हबीबुर रहमान थे।	84.0	en	hindi
State electricity boards and state secondary education boards were formed.	राज्य विद्युत बोर्डों और राज्य माध्यमिक शिक्षा बोर्डों का गठन किया गया।	87.0	en	hindi
We can distinguish pure-click and brick-and-click channel system adopted by companies.	हम कंपनियों द्वारा अपनाई गई शुद्ध क्लिक और ईंट-और-क्लिक चैनल प्रणाली को अलग कर सकते हैं।	74.25	en	hindi
Credit issues were becoming more critical, however.	हालांकि, ऋण के मुद्दे और भी गंभीर होते जा रहे थे।	89.5	en	hindi
"The club's anthem is ""Hand in Hand""."	"""क्लब का गीत"" ""हैंड इन हैंड"" ""है।"""	76.5	en	hindi
The lack of corporate governance mechanisms in these countries highlighted the weaknesses of the institutions in their economies.	इन देशों में कॉर्पोरेट शासन तंत्र की कमी ने उनकी अर्थव्यवस्थाओं में संस्थानों की कमजोरियों को उजागर किया।	84.0	en	hindi
They also had numerous discussions about shooting on video, but they ultimately decided that film better suited the romantic undertones of the story.	उन्होंने वीडियो की शूटिंग के बारे में भी कई चर्चाएं कीं, लेकिन आखिरकार उन्होंने फैसला किया कि फिल्म कहानी के रोमांटिक अंडरटोन के अनुकूल है।	82.25	en	hindi
Sunglasses of this type are sometimes called mirrorshades.	इस प्रकार के धूप के चश्मों को कभी-कभी मिररशेड कहा जाता है।	84.75	en	hindi
In the Planet of the symbiotes storyline, the symbiote was rejected by Eddie, causing it to release a powerful scream that attracts the other symbiotes to Earth.	सिम्बायोट्स कहानी के ग्रह में, सिम्बायोट को एडी द्वारा अस्वीकार कर दिया गया था, जिससे यह एक शक्तिशाली चीख जारी करता है जो पृथ्वी के अन्य सिम्बायोट्स को आकर्षित करता है।	65.0	en	hindi
Several magazines also originate from Frankfurt.	कई पत्रिकाएं फ्रैंकफर्ट से भी निकलती हैं।	84.5	en	hindi
Goffman's view on game theory was shaped by the works of Thomas Schelling.	खेल सिद्धांत पर गोफमैन का दृष्टिकोण थॉमस शेलिंग के कार्यों द्वारा आकार दिया गया था।	84.75	en	hindi
Most historians have placed this length at 70 meters and have classified this as the large hill.	अधिकांश इतिहासकारों ने इसकी लंबाई 70 मीटर रखी है और इसे बड़ी पहाड़ी के रूप में वर्गीकृत किया है।	83.25	en	hindi
Urinary symptoms include urinary frequency, urgency, incontinence and retention.	मूत्र संबंधी लक्षणों में मूत्र आवृत्ति, तात्कालिकता, असंयम और अवधारण शामिल हैं।	85.25	en	hindi
Spherical trigonometry is the branch of spherical geometry that deals with the relationships between trigonometric functions of the sides and angles of the spherical polygons (especially spherical triangles) defined by a number of intersecting great circles on the sphere.	गोलाकार त्रिकोणमिति (Spherical trigonometry) गोलाकार ज्यामिति की एक शाखा है जो गोलाकार बहुभुजों (विशेषकर गोलाकार त्रिभुजों) के भुजाओं और कोणों के त्रिकोणमितीय फलनों के बीच संबंधों से संबंधित है।	61.25	en	hindi
Forensic Search is an emerging field of computer forensics.	फोरेंसिक खोज कंप्यूटर फोरेंसिक का एक उभरता हुआ क्षेत्र है।	90.5	en	hindi
Its plot revolves around Wesley Gibson (McAvoy), a frustrated account manager who discovers that he is the son of a professional assassin and decides to join the Fraternity, a secret society in which his father worked.	इसकी कहानी वेस्ले गिब्सन (मैकएवॉय) के इर्द-गिर्द घूमती है, जो एक हताश खाता प्रबंधक है, जिसे पता चलता है कि वह एक पेशेवर हत्यारे का बेटा है और वह एक गुप्त सोसाइटी, फ्रेटरनिटी में शामिल होने का फैसला करता है, जिसमें उसके पिता काम करते थे।	85.25	en	hindi
Uncyclopedia is a website that parodies Wikipedia.	अनसाइक्लोपीडिया एक वेबसाइट है जो विकिपीडिया की पैरोडी करती है।	81.0	en	hindi
"It is the highest mountain in the Indochinese Peninsula (comprising Vietnam, Laos, and Cambodia), hence its nickname ""the Roof of Indochina""."	यह इंडो-चाइनीज प्रायद्वीप (वियतनाम, लाओस और कंबोडिया) का सबसे ऊंचा पर्वत है, इसलिए इसका उपनाम इंडो-चाइना की छत है।	73.75	en	hindi
It is the capital of the Cusco Region and of the Cusco Province.	यह कुस्को क्षेत्र और कुस्को प्रांत की राजधानी है।	86.0	en	hindi
Most predictions of forestry related biodiversity loss are based on species-area models, with an underlying assumption that as the forest declines species diversity will decline similarly.	वानिकी से संबंधित जैव विविधता के नुकसान की अधिकांश भविष्यवाणियां प्रजाति-क्षेत्र मॉडल पर आधारित हैं, एक अंतर्निहित धारणा के साथ कि जैसे-जैसे वन में गिरावट आएगी, प्रजातियों की विविधता में भी इसी तरह गिरावट आएगी।	77.5	en	hindi
It has an average elevation of 364 metres (1167 feet).	इसकी औसत ऊंचाई 364 मीटर (1167 फीट) है।	90.75	en	hindi
It is a spur road of National Highway 46.	यह राष्ट्रीय राजमार्ग 46 का एक स्पर रोड है।	80.25	en	hindi
It is also available on Blu-ray Disc in France and Japan (both releases are region-free).	यह फ्रांस और जापान में ब्लू-रे डिस्क पर भी उपलब्ध है (दोनों रिलीज क्षेत्र-मुक्त हैं)।	87.5	en	hindi
Priya convinces her parents to meet Rahul, but when they prematurely talk about marriage and the future, he mocks them and leaves Priya.	प्रिया अपने माता-पिता को राहुल से मिलने के लिए आश्वस्त करती है, लेकिन जब वे समय से पहले शादी और भविष्य के बारे में बात करते हैं, तो वह उनका मजाक उड़ाता है और प्रिया को छोड़ देता है।	87.75	en	hindi
Sodium amide reacts violently with water to produce ammonia and sodium hydroxide and will burn in air to give oxides of sodium and nitrogen dioxide.	सोडियम एमाइड पानी के साथ हिंसक प्रतिक्रिया करके अमोनिया और सोडियम हाइड्रॉक्साइड का उत्पादन करता है और सोडियम और नाइट्रोजन डाइऑक्साइड के ऑक्साइड देने के लिए हवा में जला देता है।	81.25	en	hindi
Edit bhimalat Bhimlat built in 371.	371 में निर्मित भीमलाट का संपादन करें।	55.0	en	hindi
An angry Khan killed his cousin, leading to his ostracism from his family.	एक गुस्साए खान ने अपने चचेरे भाई की हत्या कर दी, जिससे उसके परिवार से उसका बहिष्कार हो गया।	84.5	en	hindi
It became an important station on the caravan trading route from Egypt, and also as a way-station for pilgrims making the yearly hajj from Damascus.	यह मिस्र से कारवां व्यापार मार्ग पर एक महत्वपूर्ण स्टेशन बन गया, और दमिश्क से वार्षिक हज करने वाले तीर्थयात्रियों के लिए एक मार्ग-स्टेशन भी बन गया।	84.25	en	hindi
The show stars Shashank Vyas, Shivani Surve and Vikram Singh Chauhan in lead roles.	इस शो में शशांक व्यास, शिवानी सुर्वे और विक्रम सिंह चौहान मुख्य भूमिकाओं में हैं।	89.5	en	hindi
It played mostly against Canada (in the annual Auty Cup), or against visiting teams from other countries.	यह ज्यादातर कनाडा (वार्षिक औटी कप में) के खिलाफ या अन्य देशों की टीमों के खिलाफ खेला गया।	87.25	en	hindi
Announcing that he is going to remarry again, their father decides to send Arjun to boarding school and have Rohan quit college to work full-time at the factory.	यह घोषणा करते हुए कि वह फिर से शादी करने जा रहा है, उनके पिता ने अर्जुन को बोर्डिंग स्कूल भेजने का फैसला किया और रोहन को कारखाने में पूर्णकालिक काम करने के लिए कॉलेज छोड़ दिया।	70.5	en	hindi
While the primary language of the show is Hindi, it is simulcast in eight languages such as Bengali, Malayalam, Marathi, Tamil and Telugu, and subtitled in English, to ensure maximum reach.	शो की प्राथमिक भाषा हिंदी है, लेकिन अधिकतम पहुंच सुनिश्चित करने के लिए यह बंगाली, मलयालम, मराठी, तमिल और तेलुगु जैसी आठ भाषाओं में प्रसारित किया जाता है और अंग्रेजी में उपशीर्षक दिया जाता है।	86.75	en	hindi
Silicon nitride is a chemical compound of the elements silicon and nitrogen.	सिलिकॉन नाइट्राइड, सिलिकॉन और नाइट्रोजन तत्वों का एक रासायनिक यौगिक है।	89.0	en	hindi
"Some reasons are: the principle of nonviolence (ahimsa) applied to animals; the intention to offer only ""pure"" (vegetarian) food to a deity and then to receive it back as prasad; and the conviction that a satvic diet is beneficial for a healthy body and mind and that non-vegetarian food is not recommended for a better mind and for spiritual development."	कुछ कारण हैंः अहिंसा (अहिंसा) का सिद्धांत जानवरों पर लागू होता है-किसी देवता को केवल शुद्ध (शाकाहारी) भोजन देने और फिर प्रसाद के रूप में प्राप्त करने का इरादा और यह विश्वास कि सात्विक आहार स्वस्थ शरीर और मन के लिए फायदेमंद है और यह कि मांसाहारी भोजन बेहतर दिमाग और आध्यात्मिक विकास के लिए अनुशंसित नहीं है।	86.0	en	hindi
Anthropological Survey of India (AnSI) is the apex Indian government organisation involved in anthropological studies and field data research for human and cultural aspects, working primarily in the fields of physical anthropology and cultural anthropology.	भारतीय मानव विज्ञान सर्वेक्षण (Anthropological Survey of India (AnSI)) भारत सरकार का एक शीर्ष संगठन है जो मानव और सांस्कृतिक पहलुओं के लिए मानव विज्ञान अध्ययन और फील्ड डेटा अनुसंधान में शामिल है, जो मुख्य रूप से भौतिक मानव विज्ञान और सांस्कृतिक मानव विज्ञान के क्षेत्रों में काम करता है।	85.0	en	hindi
Very pure gallium is a silvery blue metal that fractures conchoidally like glass.	बहुत शुद्ध गैलियम एक चांदी की नीली धातु है जो काँच की तरह टूट जाती है।	81.5	en	hindi
Its success however, was overlapped by that of the next movie Chhota Bheem & Krishna: Pataliputra- City of the Dead and Chhota Bheem: Bheem vs Aliens, released shortly thereafter.	""""" ""हालांकि, इसकी सफलता को अगली फिल्म"" """" ""छोटा भीम एंड कृष्णाः पाटलिपुत्र-सिटी ऑफ द डेड"" """" ""और"" """" ""छोटा भीमः भीम वर्सेस एलियंस"" """" ""द्वारा ओवरलैप किया गया था।"" """""	59.0	en	hindi
"There, traditional stereotypes such as “Men have bigger brains” and women are ""naturally weak"" are countered with logic such as ""an elephant also has a bigger and heavier brain"" and “a lion is stronger than a man” and yet neither of them dominates men."	वहां पारंपरिक रूढ़ियों जैसे कि 'पुरुषों का दिमाग बड़ा होता है' और 'महिलाओं का दिमाग स्वाभाविक रूप से कमजोर होता है' का इस तरह के तर्क से मुकाबला किया जाता है जैसे कि 'एक हाथी का दिमाग भी बड़ा और भारी होता है' और 'एक शेर आदमी से मजबूत होता है' और फिर भी दोनों में से कोई भी पुरुषों पर हावी नहीं होता है।	88.5	en	hindi
Eventually, Mary Ellen and Judy find the doll when the priest's spirit, acting as Judy's guardian, guides them to the Ferryman.	आखिरकार, मैरी एलेन और जूडी को गुड़िया तब मिलती है जब पादरी की आत्मा, जूडी के अभिभावक के रूप में काम करती है, उन्हें फेरीमैन के पास ले जाती है।	89.75	en	hindi
Shamli is the headquarters of the district.	ज़िले का मुख्यालय शामली है।	90.25	en	hindi
Protesters were instead concerned with a variety of other issues.	इसके बजाय प्रदर्शनकारी कई अन्य मुद्दों से चिंतित थे।	82.5	en	hindi
After Dwight's crude (though well-intentioned) method of euthanasia of Angela's ailing cat without her permission, she leaves him for Andy, leading Dwight into depression.	ड्वाइट की अनुमति के बिना एंजेला की बीमार बिल्ली की इच्छामृत्यु की क्रूड (हालांकि अच्छी तरह से इरादा) विधि के बाद, वह उसे एंडी के लिए छोड़ देती है, जिससे ड्वाइट अवसाद में चला जाता है।	51.25	en	hindi
It has been proposed that the observed double nucleus could be explained if P1 is the projection of a disk of stars in an eccentric orbit around the central black hole.	यह प्रस्तावित किया गया है कि यदि P1 केंद्रीय ब्लैक होल के चारों ओर एक विकेंद्रित कक्षा में तारों की डिस्क का प्रक्षेपण है तो अवलोकन किए गए डबल नाभिक को समझाया जा सकता है।	80.5	en	hindi
Abe expressed a general commitment to the reforms instituted by his predecessor, Junichiro Koizumi.	आबे ने अपने पूर्ववर्ती जुनिचिरो कोइजुमी द्वारा शुरू किए गए सुधारों के लिए एक सामान्य प्रतिबद्धता व्यक्त की।	89.75	en	hindi
He released a Punjabi album called Munda Southhall Da with T. Singh, joined Laxmikant–Pyarelal’s troupe, and quickly became a music arranger before heading to South India to look for work, wherein, he sang for the Tamil film Ratchagan.	"""उन्होंने टी. सिंह के साथ"" ""मुंडा साउथहॉल दा"" ""नामक एक पंजाबी एल्बम जारी किया, लक्ष्मीकांत-प्यारेलाल की मंडली में शामिल हो गए और जल्द ही काम की तलाश में दक्षिण भारत जाने से पहले एक संगीत व्यवस्थापक बन गए, जिसमें उन्होंने तमिल फिल्म"" ""रच्चगन"" ""के लिए गाया।"""	76.5	en	hindi
The paper argued that the station should have been called Kamathipura, after the area it was located in.	अखबार ने तर्क दिया कि जिस क्षेत्र में यह स्टेशन स्थित था, उसके बाद इस स्टेशन को कमाठीपुरा कहा जाना चाहिए था।	86.75	en	hindi
He started his Bollywood career as an actor, went on to direct two films, and found success as a film producer.	उन्होंने एक अभिनेता के रूप में अपने बॉलीवुड करियर की शुरुआत की, दो फिल्मों का निर्देशन किया और एक फिल्म निर्माता के रूप में सफलता प्राप्त की।	88.25	en	hindi
The western side was protected by the back-walls of man-made structures.	पश्चिमी भाग मानव निर्मित संरचनाओं की पिछली दीवारों से सुरक्षित था।	82.5	en	hindi
The cuisine is characterized by very little use of spices, little cooking over fire and strong flavours due mainly to the use of endemic exotic fruits and vegetables that are either fresh, dried or fermented.	व्यंजन में मसालों का बहुत कम उपयोग, आग पर थोड़ा खाना पकाने और मुख्य रूप से ताजे, सूखे या किण्वित फलों और सब्जियों के उपयोग के कारण मजबूत स्वाद की विशेषता है।	77.5	en	hindi
The film stars Shammi Kapoor, Lalita Pawar, Shashikala, Anoop Kumar and Asit Sen. Saira Banu, in her debut film, earned a Filmfare nomination as Best Actress.	इस फिल्म में शम्मी कपूर, ललिता पवार, शशिकला, अनूप कुमार और असित सेन हैं।	46.25	en	hindi
The drawbacks are that the country no longer has the ability to set monetary policy according to other domestic considerations, and that the fixed exchange rate will, to a large extent, also fix a country's terms of trade, irrespective of economic differences between it and its trading partners.	कमियां यह हैं कि देश के पास अब अन्य घरेलू विचारों के अनुसार मौद्रिक नीति निर्धारित करने की क्षमता नहीं है, और यह कि निर्धारित विनिमय दर, काफी हद तक, किसी देश के व्यापार की शर्तों को भी तय करेगी, भले ही उसके और उसके व्यापारिक भागीदारों के बीच आर्थिक अंतर क्यों न हो।	83.75	en	hindi
The activities of pro-feminist men's groups include anti-violence work with boys and young men in schools, offering sexual harassment workshops in workplaces, running community education campaigns, and counselling male perpetrators of violence.	नारीवादी पुरुष समूहों की गतिविधियों में स्कूलों में लड़कों और युवाओं के साथ हिंसा विरोधी कार्य, कार्यस्थलों में यौन उत्पीड़न कार्यशालाओं की पेशकश, सामुदायिक शिक्षा अभियान चलाना और हिंसा के पुरुष अपराधियों को परामर्श देना शामिल है।	86.5	en	hindi
The Poonia murders or Relu Ram Poonia murder case concerns the mass murder case of Indian politician Relu Ram Poonia and seven of his family members.	पूनिया हत्या या रेलू राम पूनिया हत्या मामला भारतीय राजनेता रेलू राम पूनिया और उनके परिवार के सात सदस्यों की सामूहिक हत्या से संबंधित है।	79.5	en	hindi
Health education is a profession of educating people about health.	स्वास्थ्य शिक्षा लोगों को स्वास्थ्य के बारे में शिक्षित करने का एक पेशा है।	89.5	en	hindi
The routers in an Ethernet or Frame Relay network select a Designated Router (DR) and a Backup Designated Router (BDR) which act as a hub to reduce traffic between routers.	ईथरनेट या फ्रेम रिले नेटवर्क में रूटर्स एक डेजिग्नेटेड रूटर (डीआर) और एक बैकअप डेजिग्नेटेड रूटर (बीडीआर) का चयन करते हैं जो रूटर्स के बीच यातायात को कम करने के लिए एक हब के रूप में कार्य करता है।	61.75	en	hindi
Baba Sewa Singh is an Indian social worker and environmentalist, involved in the restoration and maintenance of the historic Gurudwaras at Khadoor Sahib.	बाबा सेवा सिंह एक भारतीय सामाजिक कार्यकर्ता और पर्यावरणविद् हैं, जो खडूर साहिब में ऐतिहासिक गुरुद्वारों के जीर्णोद्धार और रखरखाव में शामिल हैं।	82.75	en	hindi
The Peshwa's army comprised 20,000 cavalry and 8,000 infantry.	पेशवा की सेना में 20,000 घुड़सवार और 8,000 पैदल सेना शामिल थी।	86.0	en	hindi
Kanhadadeva (IAST: Kānhaḍa-deva, r. c. 1292-1311 CE) was an Indian king belonging to the Chahamana dynasty, who ruled the area around Javalipura (present-day Jalore in Rajasthan).	कान्हदादेव (1292-1311 सीई) एक भारतीय राजा थे, जिन्होंने जावलिपुरा (वर्तमान में राजस्थान में जालौर) के आसपास के क्षेत्र पर शासन किया था।	65.25	en	hindi
The karana mudrā is the mudra which expels demons and removes obstacles such as sickness or negative thoughts.	करण मुद्रा वह मुद्रा है जो राक्षसों को बाहर निकालती है और बीमारी या नकारात्मक विचारों जैसी बाधाओं को दूर करती है।	85.75	en	hindi
Scud is a tactical ballistic missile that the Soviet Union developed and deployed among the forward deployed Soviet Army divisions in East Germany.	स्कड एक सामरिक बैलिस्टिक मिसाइल है जिसे सोवियत संघ ने पूर्वी जर्मनी में आगे तैनात सोवियत सेना के डिवीजनों के बीच विकसित और तैनात किया था।	87.75	en	hindi
Successful startups are typically more scalable than an established business, in the sense that the startup has the potential to grow rapidly with a limited investment of capital, labor or land.	सफल स्टार्टअप आमतौर पर एक स्थापित व्यवसाय की तुलना में अधिक मापनीय होते हैं, इस अर्थ में कि स्टार्टअप में पूंजी, श्रम या भूमि के सीमित निवेश के साथ तेजी से बढ़ने की क्षमता होती है।	89.25	en	hindi
Modigliani's behavior stood out even in these Bohemian surroundings: he carried on frequent affairs, drank heavily, and used absinthe and hashish.	मोदिग्लिआनी का व्यवहार इन बोहेमियन परिवेश में भी अलग थाः वह लगातार संबंध बनाए रखते थे, शराब पीते थे और अनुपस्थिति और हशीश का उपयोग करते थे।	55.5	en	hindi
"As a human being, however, woman is equal to man."""	एक इंसान के रूप में, हालांकि, महिला पुरुष के बराबर है।	88.0	en	hindi
"Hosseini has remarked that he regards the novel as a ""mother-daughter story"" in contrast to The Kite Runner, which he considers a ""father-son story""."	"""होसैनी ने टिप्पणी की है कि वह"" ""द काइट रनर"" ""के विपरीत उपन्यास को एक"" ""मां-बेटी की कहानी"" ""मानते हैं, जिसे वह"" ""पिता-बेटे की कहानी"" ""मानते हैं।"""	76.0	en	hindi
