original	translation	mean	source_lang	target_lang
Salandi River passes by this district.	సలాండి నది ఈ జిల్లా గుండా వెళుతుంది.	93.3333333333333	en	telugu
A pickpocket (Ramaprabha) sees Kumar abusing Vaishali and tells her about an Indian doctor named Shankar (Sarath Babu) who maybe able to help her.	ఒక పాకెట్ల దొంగ (రామప్రాభ) కుమార్ వైషాలిని దుర్వినియోగం చేస్తున్నట్లు చూస్తాడు మరియు ఆమెకు సహాయం చేయగల శంకర్ (సారత్ బాబు) అనే భారతీయ వైద్యుడు గురించి చెబుతాడు.	51.6666666666667	en	telugu
Eminent historian Romila Thapar mentions that along with the Greeks, the following were mentioned as vratya kshatriyas or mlechhas: Dravida, Abhira, Sabara, Kirata, Malava, Sibi, Trigarta, and Yaudheya.	ప్రముఖ చరిత్రకారుడు రోమిలా తపార్ గ్రీకులతో పాటు, క్రింది వాటిని vratya kshatriyas లేదా mlechhas గా పేర్కొన్నారుః ద్రావిడ, అబీరా, సబారా, కిరాటా, మలవా, సిబి, ట్రిగార్టా, మరియు యాదెయా.	60.0	en	telugu
"Tilaka-Manjari, a work composed by the Paramara court poet Dhanapala eulogizes Sindhuraja as a great hero and ""a lion for the line of rutting elephants of Indra""."	"పరామరా కోర్టు కవి ధనపాలా రాసిన తిలకా-మంగారి సింధురాజాను గొప్ప హీరోగా, ""ఇంద్రా యొక్క రౌటింగ్ ఏనుగుల శ్రేణికి సింహం""గా ప్రశంసిస్తుంది."	70.0	en	telugu
He also attempted to give a legal status to his new government at Pune by appointing Vinayak Rao as the new Peshwa.	వినాయక్ రావును కొత్త పెష్వగా నియమించడం ద్వారా పుణేలో తన కొత్త ప్రభుత్వానికి చట్టపరమైన హోదా ఇవ్వడానికి కూడా ఆయన ప్రయత్నించారు.	80.0	en	telugu
Its climate is characterized by cold winters and cool summers.	ఈ ప్రాంతం శీతాకాలపు వాతావరణం మరియు శీతాకాలపు వాతావరణం చల్లగా ఉంటుంది.	80.0	en	telugu
Rebbena is a village and a mandal of Komaram Bheem district in the state of Telangana in India.	రెబ్బేనా భారతదేశంలోని తెలంగాణ రాష్ట్రంలోని కోమరమ్ భీమ్ జిల్లాలోని ఒక గ్రామం మరియు మండల్.	68.3333333333333	en	telugu
Atal Bihari Vajpayee Institute of Medical Sciences, formerly Post Graduate Institute of Medical Education and Research (New Delhi) is a higher Medical training and research institute at Dr. Ram Manohar Lohia Hospital, New Delhi.	అటల్ బిహారీ వాజ్ పేయి ఇన్స్టిట్యూట్ ఆఫ్ మెడికల్ సైన్సెస్, గతంలో పోస్ట్ గ్రాడ్యుయేట్ ఇన్స్టిట్యూట్ ఆఫ్ మెడికల్ ఎడ్యుకేషన్ అండ్ రీసెర్చ్ (న్యూఢిల్లీ) అనేది న్యూఢిల్లీలోని డాక్టర్ రామ్ మనోహర్ లోహియా ఆసుపత్రిలో ఉన్నత వైద్య శిక్షణ మరియు పరిశోధన సంస్థ.	78.0	en	telugu
Chaki attempted to escape from the platform fighting his way through with his revolver and, down to his last bullet, shot himself in the mouth.	చాకి తన తుపాకీతో పోరాటం చేస్తూ ప్లాట్ఫారమ్ నుండి తప్పించుకోవడానికి ప్రయత్నించాడు మరియు చివరి కాల్చి వరకు నోటిలోకి కాల్చాడు.	43.3333333333333	en	telugu
Mainpuri town is the district headquarters.	మైన్పూరి పట్టణం జిల్లా ప్రధాన కార్యాలయం.	90.0	en	telugu
These local rivers include the Mahane, the Panchane – which divides west of Pawapuri into the Goithwa, Soyaba and smaller rivers – the Zerain, and others.	ఈ స్థానిక నదులు మహనే, పావపురి పశ్చిమంలో గోయిత్వా, సోయాబా, జెరాయిన్ మరియు ఇతర చిన్న నదులుగా విభజించబడిన పంచానే నదులు.	90.0	en	telugu
Music composed by Santhosh Narayanan.	సంగీతం శాంతోష్ నారాయణన్ రాశారు.	48.3333333333333	en	telugu
On this pretext, Neill ordered all villages beside the Grand Trunk Road to be burned and their inhabitants to be killed by hanging.	ఈ నిష్పత్తితో, గ్రేడ్ ట్రంక్ రోడ్ పక్కన ఉన్న అన్ని గ్రామాలను కాల్చివేయాలని మరియు వాటి నివాసితులను ఉరితీయడం ద్వారా చంపాలని నీల్ ఆదేశించారు.	71.6666666666667	en	telugu
The Bangladeshi Declaration of Independence was proclaimed from Chittagong by members of the Mukti Bahini—the national liberation army formed by Bengali military, paramilitary and civilians.	బంగ్లాదేశ్ సైనిక, పారా మిలిటరీ, పౌరసత్వ బృందాలు ఏర్పాటు చేసిన జాతీయ విముక్తి సైన్యం అయిన ముక్తి బహినీ సభ్యులు చిట్టాగోంగ్ నుండి బంగ్లాదేశ్ స్వాతంత్ర్య ప్రకటనను ప్రకటించారు.	75.0	en	telugu
Chitrangada came crying to the spot hearing the incident and he met Arjuna at his death bed.	ఈ ఘటన విన్నప్పుడు చిత్రంగదా అక్కడికి ఏడుస్తూ వచ్చాడు. అర్జునుని మరణం వద్ద కలుసుకున్నాడు.	75.0	en	telugu
The lower airways or lower respiratory tract includes the portion of the larynx below the vocal folds, trachea, bronchi and bronchioles.	దిగువ శ్వాస మార్గాలు లేదా దిగువ శ్వాసకోశాలు వాక్యం యొక్క రెక్కలు, కడుపు గడ్డ, బ్రోంకీలు మరియు బ్రోంకియోల్స్ క్రింద లార్నిక్స్ యొక్క భాగాన్ని కలిగి ఉంటాయి.	65.0	en	telugu
The Portuguese colonial administration granted concessions to the Australia-bound Oceanic Exploration Corporation to develop petroleum and natural gas deposits in the waters southeast of Timor.	తైమూర్కు దక్షిణ తూర్పున ఉన్న జలాల్లో పెట్రోలియం, సహజ వాయువు నిక్షేపాలను అభివృద్ధి చేయడానికి పోర్చుగీస్ వలసల పరిపాలన ఆస్ట్రేలియాకు చెందిన ఓషియానిక్ అన్వేషణ కార్పొరేషన్కు సమ్మతి ఇచ్చింది.	58.3333333333333	en	telugu
The time of Italy's rebirth was heralded by the poets Vittorio Alfieri, Ugo Foscolo, and Giacomo Leopardi.	ఇటలీ పునర్జన్మ కాలం కవితలు విట్టోరియో అల్ఫెరిరి, ఉగో ఫోస్కోలో, మరియు జాకోమో లెయోపార్డిచే ప్రకటించబడింది.	50.0	en	telugu
The eastern Deccan Plateau is at a lower elevation spanning the southeastern coast of India.	తూర్పు డెక్కన్ పర్వతస్థానం భారతదేశం యొక్క ఆగ్నేయ తీరంలో ఉన్న తక్కువ ఎత్తులో ఉంది.	95.0	en	telugu
Shankaragana (r. c. 575-600) is the earliest ruler of the dynasty to be attested by his own inscriptions, which were issued from Ujjain and Nirgundipadraka.	శంకర్గానా (క. శ. 575-600) తన సొంత శాసనాలతో ధృవీకరించబడిన రాజవంశం యొక్క మొట్టమొదటి పాలకుడు, ఇది ఉజ్జయ్ మరియు నిర్గుండిపద్రాక నుండి జారీ చేయబడింది.	64.6666666666667	en	telugu
This led astronomers to recognize that Newtonian mechanics did not provide the highest accuracy in understanding orbits.	ఇది న్యూటన్ యొక్క మెకానిక్స్ కక్ష్యలను అర్థం చేసుకోవడంలో అత్యధిక ఖచ్చితత్వాన్ని అందించలేదని ఖగోళ శాస్త్రవేత్తలు గుర్తించారు.	75.0	en	telugu
"Hazlitt argued that the World Bank along with the monetary system it was designed within would promote world inflation and ""a world in which international trade is State-dominated"" when they were being advocated."	"ప్రపంచ బ్యాంకు, దానిలో రూపొందించిన ద్రవ్య వ్యవస్థ ప్రపంచ ద్రవ్యోల్బణాన్ని, ""రాష్ట్రాలచే అంతర్జాతీయ వాణిజ్యం ఆధిపత్యం చెలాయించే ప్రపంచాన్ని"" ప్రోత్సహిస్తాయని హజలిట్ వాదించారు."	80.0	en	telugu
All of these are part of Arunachal West Lok Sabha constituency.	వీరంతా అరుణాచల్ పశ్చిమ లోక్సభ నియోజకవర్గంలో ఉన్నారు.	73.3333333333333	en	telugu
The angry courtiers of Lahore (particularly the baptized Sikh, Lal Singh) then incited the governor of Kashmir to rebel against Gulab Singh, but this rebellion was defeated, thanks in great part to the action of Herbert Edwardes, Assistant Resident at Lahore.	లాహోర్లోని కోపంతో ఉన్న కోర్టు అధికారులు (ముఖ్యంగా బాప్తిస్మము పొందిన సిక్కు లాల్ సింగ్) కాశ్మీర్ గవర్నర్ను గులాబ్ సింగ్కు వ్యతిరేకంగా తిరుగుబాటు చేయడానికి ప్రేరేపించారు, కాని ఈ తిరుగుబాటు చాలావరకు లాహోర్లో సహాయక నివాసి హెర్బర్ట్ ఎడ్వర్డ్స్ చర్యకు కృతజ్ఞతలుగా ఓడిపోయింది.	85.0	en	telugu
The location at the mouth of the Hudson River, which feeds into a naturally sheltered harbor and then into the Atlantic Ocean, has helped the city grow in significance as a trading port.	హడ్సన్ నది నోట ఉన్న ఈ నగరం, సహజంగా ఆశ్రయించబడిన ఓడరేవులోకి, తరువాత అట్లాంటిక్ మహాసముద్రంలోకి ప్రవేశిస్తుంది.	70.0	en	telugu
Monaco's only natural resource is fishing; with almost the entire country being an urban area, Monaco lacks any sort of commercial agriculture industry.	మోనాకో యొక్క ఏకైక సహజ వనరు మత్స్యకృషి; దాదాపు మొత్తం దేశం పట్టణ ప్రాంతంగా ఉన్నందున, మోనాకోకు ఎలాంటి వాణిజ్య వ్యవసాయ పరిశ్రమ లేదు.	58.3333333333333	en	telugu
Lyrics were written by U. Viswaswara Rao.	ఈ పాటల శ్లోకాలను యు. విశ్వస్వారా రావు రాశారు.	90.0	en	telugu
The airport covers an area of 350 acres.	విమానాశ్రయం 350 ఎకరాల విస్తీర్ణంలో ఉంది.	90.0	en	telugu
But with Tilak's arrest, all hopes for an Indian offensive were stalled.	కానీ టిలక్ అరెస్టుతో భారతీయ దాడుల కోసం అన్ని ఆశలు నిలిచిపోయాయి.	66.6666666666667	en	telugu
CDA conducts an annual census of dolphin deaths.	డాల్ఫిన్ మరణాల వార్షిక జనాభా లెక్కను సీడీఏ నిర్వహిస్తోంది.	80.0	en	telugu
Cricket is another popular sport, also ranking as the most successful team sport.	క్రికెట్ అనేది మరో ప్రముఖ క్రీడ, ఇది కూడా అత్యంత విజయవంతమైన జట్టు క్రీడగా నిలిచింది.	70.0	en	telugu
So, they turned eastward of India from there.” The Hmars are part of the Chin-Kuki-Mizo groups of people found in North East India, Burma and Chittagong Hill Tracts of Bangladesh.	తద్వారా, వారు అక్కడి నుండి భారతదేశానికి తూర్పు వైపు తిరిగారు. బంగ్లాదేశ్లోని ఈశాన్య భారతదేశం, మయన్మార్ మరియు చిట్టాగోంగ్ కొండ ప్రాంతాలలో ఉన్న చిన్-కుకీ-మిజో సమూహాలలో హిమర్లు ఉన్నారు.	75.0	en	telugu
He studied at the Zilla Parishad School in Nellore District.	నెల్లూరు జిల్లాలోని జిల్లా పారిషాడ్ పాఠశాలలో చదువుకున్నాడు.	70.0	en	telugu
They have adopted two daughters - Keerthi and Chandana.	వీరు కిర్తీ, చందనా అనే ఇద్దరు కుమార్తెలను దత్తత తీసుకున్నారు.	71.6666666666667	en	telugu
"The terms inspired the variations on the country's name in Romance languages from ""Letonia"" and in several Germanic languages from ""Lettland""."	"ఈ పదాలు ""లేటినియా"" నుండి రోమన్ భాషలలో మరియు ""లేటిలాండ్"" నుండి అనేక జర్మన్ భాషలలో దేశ పేరులో వైవిధ్యాలను ప్రేరేపించాయి."	75.0	en	telugu
The agitation was backed by Periyar's Self-Respect Movement and Justice Party.	ఈ ఉద్యమానికి పెర్యార్ స్వీయ గౌరవ ఉద్యమం, జస్టిస్ పార్టీ మద్దతు ఇచ్చాయి.	85.0	en	telugu
[medical citation needed] Although TB meningitis and TB cerebritis are classified together, the experience of many clinicians is that their progression and response to treatment is not the same.	[ వైద్య సంకేతం అవసరం ] టిబి మెనింజిటిస్ మరియు టిబి సెరెబిటిస్ ను కలిసి వర్గీకరించినప్పటికీ, అనేక మంది వైద్యులు వారి అభివృద్ది మరియు చికిత్సకు ప్రతిస్పందన ఒకేలా ఉండదని అనుభవం కలిగి ఉన్నారు.	56.6666666666667	en	telugu
The film stars Akash, Shamita Shetty, Vijay Chandar, Chandra Mohan, Dharmavarapu Subramanyam and Sunil.	ఈ చిత్రంలో అకాష్, షమీతా షెట్టి, విజయ్ చంద్ర, చంద్ర మోహన్, ధర్మవారాపు సుబ్రమణియం, సునీల్ నటించారు.	76.6666666666667	en	telugu
He was born into a musically talented family.	అతను సంగీత ప్రతిభావంతులైన కుటుంబంలో జన్మించాడు.	90.0	en	telugu
Later plans to reuse Skylab were stymied by delays in development of the Space Shuttle, and Skylab's decaying orbit could not be stopped.	తరువాత స్కైలాబ్ను పునఃప్రయోగించుకునే ప్రణాళికలు స్పేస్ షటిల్ అభివృద్ధిలో ఆలస్యం కారణంగా అడ్డుకున్నాయి, మరియు స్కైలాబ్ యొక్క క్షీణించే కక్ష్యను ఆపలేకపోయింది.	75.0	en	telugu
"""As a zamindar Dwarkanath was mercilessly efficient and businesslike, but not generous""."	"""ఒక జామిందర్గా దువార్కనాథ్ నిర్దాక్షిణ్యంగా సమర్థుడు, వ్యాపారవేత్త, కానీ ఉదారవంతుడు కాదు""."	65.0	en	telugu
While many international oil companies have operated there for decades, by 2014 most were making moves to divest their interests, citing a range of issues including oil theft.	అనేక అంతర్జాతీయ చమురు కంపెనీలు దశాబ్దాలుగా అక్కడ పనిచేస్తున్నప్పటికీ, 2014 నాటికి చాలా వరకు చమురు దొంగతనం సహా అనేక సమస్యలను బట్టి తమ వాటాను కోల్పోయేందుకు చర్యలు తీసుకుంటున్నాయి.	95.0	en	telugu
He established the drama company, Gubbi Sree Channabasaveshwara Nataka Company, which played a crucial role in promoting the Kannada theatre field.	అతను గబ్బి శ్రీ ఛన్నాబసావేశ్వర నాటక సంస్థను స్థాపించాడు, ఇది కన్నడ థియేటర్ రంగాన్ని ప్రోత్సహించడంలో కీలక పాత్ర పోషించింది.	70.0	en	telugu
The train is named after famous Hindu pilgrimage site Sabarimala.	ఈ రైలుకు సుప్రీం పేరు పెట్టారు.	43.3333333333333	en	telugu
The major railway stations in the entire zone are Visakhapatnam, Bhubaneswar, Cuttack, Chatrapur, Puri, Srikakulam road railway station, Vizianagaram Junction, Sambalpur, Khurda Road, Balugaon, Rayagada, Brahmapur, Angul, Dhenkanal, Balasore, Bhadrak, Balangir, Jajpur Keonjhar Road, Titilagarh, Koraput, Mahasamund, Jagdalpur, Kendujhargarh, Palasa and Barbil.	ఈ ప్రాంతం లోని ప్రధాన రైల్వే స్టేషన్ లు విశాఖపట్నం, భువనేశ్వర్, కట్టక్, చత్రపూర్, పురి, శ్రీకళామ్ రోడ్ రైల్వే స్టేషన్, విజియానగరం జంక్షన్, సంబల్పూర్, ఖుర్దా రోడ్, బాలాగూన్, రాజాగడ, బ్రాహ్మపూర్, అంగుల్, ధెంకనాల్, బాలసూర్, భద్రాక్, బాలాంగైర్, జైపూర్ కీయోంజార్ రోడ్, టిటిలాగర్, కోరపూత్, మహాసముండ్, జగ్దల్పూర్, కేందూజ్హార్గర్, పలాసా, బార్బిల్.	66.6666666666667	en	telugu
Evidence for the use of corticosteroids is weak.	కార్టికోస్టెరాయిడ్స్ వాడకం గురించి సాక్ష్యం చాలా తక్కువ.	60.0	en	telugu
Artists from various classical music and dance forms perform through the night.	వివిధ సంగీత మరియు నృత్య రూపాల కళాకారులు రాత్రిపూట ప్రదర్శన చేస్తారు.	90.0	en	telugu
It also provides teaching for students enrolled on the University of London LLB degree programme, via the International Programmes.	ఇది అంతర్జాతీయ కార్యక్రమాల ద్వారా లండన్ విశ్వవిద్యాలయం LLB డిగ్రీ కార్యక్రమంలో చేరిన విద్యార్థులకు బోధనను అందిస్తుంది.	75.0	en	telugu
The walls were built of rammed earth, constructed using forced labour, and by 212 BC ran from Gansu to the coast of southern Manchuria.	గోడలు రామ్డ్ భూమి నుండి నిర్మించబడ్డాయి, బలవంతంగా పని చేయడం ద్వారా నిర్మించబడ్డాయి, మరియు 212 BC నాటికి గన్సు నుండి దక్షిణ మంచూరియా తీరానికి పయనించింది.	80.0	en	telugu
"""Rural development, environment and fisheries"" takes up around 11%."	"""గ్రామీణ అభివృద్ధి, పర్యావరణం, చేపల పరిశ్రమ""లో సుమారు 11 శాతం మంది ఉన్నారు."	88.3333333333333	en	telugu
Cakes are marketed and can be found in cities either in Algeria, in Europe or North America.	కేకులు మార్కెట్లో ఉన్నాయి మరియు అల్జీరియాలో, ఐరోపాలో లేదా ఉత్తర అమెరికాలోని నగరాల్లో చూడవచ్చు.	70.0	en	telugu
A common cause of thermal pollution is the use of water as a coolant by power plants and industrial manufacturers.	ఉష్ణ కాలుష్యం యొక్క సాధారణ కారణం విద్యుత్ ప్లాంట్లు మరియు పారిశ్రామిక తయారీదారులు నీటిని శీతలీకరణ ద్రవంగా ఉపయోగిస్తున్నారు.	80.0	en	telugu
He was famous for the construction of mullaperiyar dam in Kerala.	కేరళలో మల్లపరీయార్ ఆనకట్ట నిర్మాణం కోసం ఆయన ప్రసిద్ధి చెందారు.	70.0	en	telugu
Spitzer showed the importance of mid-infrared, such as in its observing dust disks around stars.	స్పైట్జర్ సగటు ఇన్ఫ్రారెడ్ యొక్క ప్రాముఖ్యతను చూపించింది, ఉదాహరణకు నక్షత్రాల చుట్టూ ధూళి డిస్క్లను పరిశీలించడం వంటివి.	90.0	en	telugu
Mediterranean trade and cultural exchange flourished.	మధ్యధరా వాణిజ్యం, సాంస్కృతిక మార్పిడి వృద్ధి చెందాయి.	80.0	en	telugu
[citation needed] The Rift valley has exposed an enormous amount of mineral wealth throughout the south and east of the Congo, making it accessible to mining.	[అనువాదం అవసరం] రిఫ్ట్ లోయ కాంగో యొక్క దక్షిణ మరియు తూర్పు ప్రాంతాలలో భారీ మొత్తంలో ఖనిజ సంపదను బహిర్గతం చేసింది, ఇది మైనింగ్కు అందుబాటులో ఉంది.	88.3333333333333	en	telugu
The Central and Western District has an extensive system of escalators and moving pavements, including the Mid-Levels escalator (the world's longest outdoor covered escalator system).	సెంట్రల్ మరియు వెస్ట్రన్ డిస్ట్రిక్ట్ మధ్య స్థాయి ఎస్కేలర్ (ప్రపంచంలోని అతి పొడవైన బహిరంగ కవర్ ఎస్కేలర్ వ్యవస్థ) సహా విస్తృతమైన ఎస్కేలర్లు మరియు కదిలే కాలువలను కలిగి ఉంది.	30.0	en	telugu
The earliest inhabitants of the area were Pygmy peoples.	ఈ ప్రాంతంలో మొట్టమొదటి నివాసులు పిగ్మియన్లు.	88.3333333333333	en	telugu
Unique geological conditions at Inčukalns and other locations in Latvia are particularly suitable for underground gas storage.	ఇన్చుకల్న్స్ మరియు లాట్వియాలోని ఇతర ప్రదేశాలలో ప్రత్యేకమైన భూగర్భ పరిస్థితులు భూగర్భ గ్యాస్ నిల్వకు ప్రత్యేకంగా అనుకూలంగా ఉంటాయి.	68.3333333333333	en	telugu
She is also considered as one of the rich voiced singers whose pronunciation of the syllables are to be very clear and precise in any of the languages she sang.	ఆమె గాయించిన భాషల్లోని ఏ భాషలోనైనా సిలబస్ యొక్క ఉచ్ఛారణ చాలా స్పష్టంగా మరియు ఖచ్చితమైనదిగా ఉన్న గొప్ప స్వర గాయకులలో ఆమె ఒకటిగా కూడా పరిగణించబడుతుంది.	73.3333333333333	en	telugu
A large pool with water fountains forms the backyard of the music hall.	మ్యూజిక్ హాల్ యొక్క వెనక గజంలో నీటి ఫౌంటైన్లు ఉన్న పెద్ద పూల్ ఉంది.	66.6666666666667	en	telugu
This text also has a corresponding version in verse format, called the Ratnaguṇasaṃcaya Gāthā, which some believe to be slightly older because it is not written in standard literary Sanskrit.	ఈ వచనం కూడా రాట్నాగూనాసామ్కయా గాథ అని పిలువబడే శ్లోక రూపంలో అనుగుణంగా ఉన్న సంస్కరణను కలిగి ఉంది, ఇది ప్రామాణిక సాహిత్య సంస్కృతిలో వ్రాయబడనందున కొంతకాలం పాతదని కొందరు నమ్ముతారు.	65.0	en	telugu
The Moldovan armed forces consists of the Ground Forces and Air Force.	మోల్డోవా సాయుధ దళాలు భూమి దళాలు మరియు వైమానిక దళాలు.	63.3333333333333	en	telugu
He was the founder-director of the Udaipur Solar Observatory, and the founder director of Nehru Planetarium of Bombay.	ఆయన ఉదైపూర్ సౌర నిఘా కేంద్రం స్థాపక డైరెక్టర్, ముంబై నెహ్రూ ప్లానెటరీయమ్ స్థాపక డైరెక్టర్.	95.0	en	telugu
The weights and measures of the Indus Valley Civilisation, on the other hand, were highly standardized, and conform to a set scale of gradations.	మరోవైపు సింధు లోయ నాగరికత యొక్క బరువు మరియు కొలతలు చాలా ప్రామాణికమైనవి, మరియు స్థిర స్థాయి స్థాయికి అనుగుణంగా ఉన్నాయి.	60.0	en	telugu
Edinburgh and Glasgow, and Cardiff, are important centres of newspaper and broadcasting production in Scotland and Wales, respectively.	ఎడిన్బర్గ్, గ్లాస్గో, కార్డిఫ్ లలో పత్రికా, ప్రసార ఉత్పత్తికి సంబంధించి స్కాట్లాండ్, వేల్స్ లలో ముఖ్యమైన కేంద్రాలు ఉన్నాయి.	75.0	en	telugu
The council hires a city manager to handle day-to-day operations.	రోజువారీ కార్యకలాపాలను నిర్వహించడానికి మండలి ఒక నగర మేనేజర్ను నియమించింది.	60.0	en	telugu
Other bird species found in the Eastern Ghats include the Great Indian bustard (Ardeotis nigriceps), red-wattled lapwing (Vanellus indicus), spot-billed pelican (Pelecanus philippensis), blue peafowl (Pavo cristatus), Indian pond heron (Ardeola grayii), hoopoe (Upupa epops), spotted owlet (Athene brama), greater coucal (Centropus sinensis), pied crested cuckoo (Clamator jacobinus), Oriental white ibis (Threskiornis melanocephalus), Indian pitta (Pitta brachyura), Indian paradise flycatcher (Terpsiphone paradisi), red-vented bulbul (Pycnonotus cafer), red-whiskered bulbul (Pycnonotus jocosus), jungle babbler (Turdoides striata), painted stork (Mycteria leucocephala), black-rumped flameback (Dinopium benghalense), brahminy kite (Haliastur indus), jungle myna (Acridotheres fuscus), Indian spotted eagle (Aquila hastata), Indian vulture (Gyps indicus), and Malabar whistling thrush (Myophonus horsfieldii) Up to 30 species of amphibians including the Gunther's toad (Bufo hololius), pond frogs (Euphlyctis), cricket frog (Fejervarya), bull frogs (Hoplobatrachus), burrowing frogs (Sphaerotheca), balloon frogs (Uperodon), small-mouthed frogs (Microhyla), and tree frog (Polypedates) occur here.	తూర్పు గhats లో కనిపించే ఇతర పక్షి జాతులు గ్రేట్ ఇండియన్ బుస్టార్డ్ (Ardeotis nigriceps), రెడ్-వాట్డ్ లాపింగ్ (Vanellus indicus), స్పాట్-బిల్డ్ పెలికాన్ (Pelecanus philippensis), బ్లూ పావో (Pavo cristatus), ఇండియన్ పూల్ హెరన్ (Ardeola grayii), హుపో (Upupa epops), స్పాట్డ్ ఓవల్ (Athene brama), గ్రేటర్ కౌకల్ (Centropus sinensis), పిడ్ క్రస్ట్డ్ కుక్ (Clamator jacobinus), ఓరియంటల్ వైట్ ఐబిస్ (Threskiornis melanocephalus), ఇండియన్ పిట్టా (Pbul brachyura), ఇండియన్ పర్డాయిస్ ఫ్లైక్చర్ (Terpsiphone paradisi), రెడ్-వె	70.0	en	telugu
Lakshmipati frees out Dhruva Kumar when he agrees to work with him.	లక్ష్మిపతి ధ్రువ కుమార్తో కలిసి పనిచేయడానికి అంగీకరించినప్పుడు అతన్ని విడుదల చేస్తారు.	85.0	en	telugu
Islam is the second-largest religion with 33.49% adherents.	ఇస్లాం మతం 33.49% మంది అనుచరులతో రెండవ అతిపెద్ద మతం.	60.0	en	telugu
Football is one of the most popular sports in Russia.	ఫుట్బాల్ రష్యాలో అత్యంత ప్రాచుర్యం పొందిన క్రీడలలో ఒకటి.	93.3333333333333	en	telugu
The King also praised Krishna's valour and told him that he could easily tame the seven bulls which had almost mauled the other princes who had tried.	కృష్ణుడి ధైర్యాన్ని రాజు ప్రశంసించి, ప్రయత్నించిన ఇతర యువరాజులను దాదాపుగా నాశనం చేసిన ఏడు ఎద్దులను సులభంగా పరామర్శించగలడని చెప్పాడు.	85.0	en	telugu
The park is managed by the Hyderabad Metropolitan Development Authority.	ఈ పార్కును హైదరాబాద్ మెట్రోపాలిటన్ డెవలప్మెంట్ అథారిటీ నిర్వహిస్తోంది.	90.0	en	telugu
This district comprises 366 villages.	ఈ జిల్లాలో 366 గ్రామాలు ఉన్నాయి.	80.0	en	telugu
The PC needs to have at least 128 MB of RAM (with no more than 8 MB shared video) for all of Puppy to load into the ramdisk.	పిసిలో కనీసం 128 MB RAM ఉండాలి (కాని 8 MB కంటే ఎక్కువ భాగస్వామ్య వీడియోతో) అన్ని కుక్కపిల్లలను RAM డిస్క్లోకి లోడ్ చేయడానికి.	82.3333333333333	en	telugu
The Ludwig-McGill HPV Cohort is one of the world's largest longitudinal studies of the natural history of human papillomavirus (HPV) infection and cervical cancer risk.	లడ్విగ్- మెక్జిల్ హెచ్పివి కోహార్ట్ అనేది మానవ పాపిలోమావైరస్ (హెచ్పివి) సంక్రమణ మరియు గర్భాశయ క్యాన్సర్ ప్రమాదం యొక్క సహజ చరిత్రపై ప్రపంచంలోని అతిపెద్ద పొడవు అధ్యయనాలలో ఒకటి.	63.3333333333333	en	telugu
Abul Fazl ibn Mubarak‘s ancestors hailed from Yemen.	అబూల్ ఫజల్ ఇబ్న్ ముబారక్ యొక్క పూర్వీకులు యెమెన్ నుండి వచ్చారు.	86.6666666666667	en	telugu
The majority of the Kono ethnic group are Christians, though with an influential Muslim minority.	కానో జాతి సమూహంలో ఎక్కువ మంది క్రైస్తవులు, అయితే ముస్లిం మైనారిటీతో ఉన్నారు.	90.0	en	telugu
Initially the different ethnic groups lived together in relative peace.	మొదటిసారిగా, వివిధ జాతులవారు సాపేక్ష శాంతితో కలిసి జీవించారు.	80.0	en	telugu
It is the westernmost country that lies on the equator.	ఇది ఈక్వేటర్ మీద ఉన్న అత్యంత పశ్చిమ దేశం.	80.0	en	telugu
In modern times, the Darbuk–Shyok–DBO Road (DS–DBO Road) has been laid by India along the old caravan route.	ఆధునిక కాలంలో, పాత కరవాన్ మార్గంలో భారతదేశం దర్బుక్ షయోక్ డిబిఒ రోడ్ను నిర్మించింది.	90.0	en	telugu
Before long, truth outs when Prasad & Saroja feud to recover the dowry amount.	త్వరలోనే, ప్రసాద్ & సరోజా దానధర్మ మొత్తాన్ని తిరిగి పొందేందుకు తిరుగుబాటు చేసినప్పుడు నిజం బయటపడుతుంది.	60.0	en	telugu
Kulothunga III sought the help of the Hoysalas.	కులోథుంగ III హోయిసలాస్ల సహాయం కోరింది.	80.0	en	telugu
In Mexico, a man who worked for drug cartels admitted disposing of over 300 bodies with it.	మెక్సికోలో, డ్రగ్ కార్టెల్స్ కోసం పనిచేసే ఒక వ్యక్తి 300 కంటే ఎక్కువ మృతదేహాలను దానితో పారవేయడాన్ని ఒప్పుకున్నాడు.	90.0	en	telugu
Other treatments, for example the use of green-tinted oil, are not acceptable in the trade.	ఇతర చికిత్సలు, ఉదాహరణకు ఆకుపచ్చ రంగు నూనె వాడకం, వాణిజ్యంలో ఆమోదయోగ్యమైనవి కాదు.	90.0	en	telugu
The date of the establishment of the Licchavi domination over the area consisting of present-day north Bihar and Terai region of Nepal is not known.	నేపాల్ లోని ఉత్తర బిహార్, తెరాయ్ ప్రాంతాలను కలిగి ఉన్న ప్రాంతంపై లిచ్చవి ఆధిపత్యం ఏర్పడిన తేదీ తెలియదు.	90.0	en	telugu
Hoover apologizes and begs him to stay, but Tolson threatens to end their friendship if Hoover talks about another woman again.	హూవర్ క్షమాపణలు మరియు ఉండాలని అతనిని వేడుకుంటాడు, కానీ టాల్సన్ హూవర్ మరొక మహిళ గురించి మళ్ళీ మాట్లాడితే వారి స్నేహాన్ని ముగించే ముప్పుతో ముప్పు పడ్డాడు.	48.3333333333333	en	telugu
